Test angle: 0
Mesh element_496 : S11 | S22 | S33 | S12 | E11 | E22 | E33 | 2*E12 | EPbar 
237.547 | 0.000 | 0.000 | 0.213 | 0.0856 |-0.0284 |0.0000 |0.0019 |0.0823 |
237.843 | 0.000 | 0.000 | 0.214 | 0.0860 |-0.0285 |0.0000 |0.0019 |0.0827 |
238.138 | 0.000 | 0.000 | 0.215 | 0.0864 |-0.0286 |0.0000 |0.0019 |0.0831 |
238.432 | 0.000 | 0.000 | 0.217 | 0.0868 |-0.0288 |0.0000 |0.0019 |0.0834 |
238.725 | 0.000 | 0.000 | 0.218 | 0.0872 |-0.0289 |0.0000 |0.0019 |0.0838 |
239.017 | 0.000 | 0.000 | 0.219 | 0.0876 |-0.0290 |0.0000 |0.0019 |0.0842 |
239.308 | 0.000 | 0.000 | 0.221 | 0.0880 |-0.0292 |0.0000 |0.0020 |0.0846 |
239.598 | 0.000 | 0.000 | 0.222 | 0.0884 |-0.0293 |0.0000 |0.0020 |0.0850 |
239.887 | 0.000 | 0.000 | 0.223 | 0.0887 |-0.0294 |0.0000 |0.0020 |0.0854 |
240.175 | 0.000 | 0.000 | 0.225 | 0.0891 |-0.0295 |0.0000 |0.0020 |0.0857 |
240.463 | 0.000 | 0.000 | 0.226 | 0.0895 |-0.0297 |0.0000 |0.0020 |0.0861 |
240.749 | 0.000 | 0.000 | 0.227 | 0.0899 |-0.0298 |0.0000 |0.0020 |0.0865 |
241.035 | 0.000 | 0.000 | 0.229 | 0.0903 |-0.0299 |0.0000 |0.0020 |0.0869 |
241.319 | 0.000 | 0.000 | 0.230 | 0.0907 |-0.0301 |0.0000 |0.0020 |0.0873 |
241.603 | 0.000 | 0.000 | 0.231 | 0.0911 |-0.0302 |0.0000 |0.0020 |0.0876 |
241.886 | 0.000 | 0.000 | 0.232 | 0.0914 |-0.0303 |0.0000 |0.0020 |0.0880 |
242.168 | 0.000 | 0.000 | 0.234 | 0.0918 |-0.0304 |0.0000 |0.0021 |0.0884 |
242.449 | 0.000 | 0.000 | 0.235 | 0.0922 |-0.0306 |0.0000 |0.0021 |0.0888 |
242.729 | 0.000 | 0.000 | 0.237 | 0.0926 |-0.0307 |0.0000 |0.0021 |0.0892 |
243.009 | 0.000 | 0.000 | 0.238 | 0.0930 |-0.0308 |0.0000 |0.0021 |0.0896 |
243.287 | 0.000 | 0.000 | 0.239 | 0.0934 |-0.0310 |0.0000 |0.0021 |0.0899 |
