Test angle: 45
Mesh element_496 : S11 | S22 | S33 | S12 | E11 | E22 | E33 | 2*E12 | EPbar 
214.490 | 0.000 | 0.000 | -0.243 | 0.0917 |-0.0194 |0.0000 |-0.0024 |0.0805 |
214.737 | 0.000 | 0.000 | -0.244 | 0.0921 |-0.0195 |0.0000 |-0.0024 |0.0809 |
214.985 | 0.000 | 0.000 | -0.246 | 0.0924 |-0.0196 |0.0000 |-0.0024 |0.0812 |
215.231 | 0.000 | 0.000 | -0.247 | 0.0928 |-0.0197 |0.0000 |-0.0024 |0.0816 |
215.477 | 0.000 | 0.000 | -0.248 | 0.0932 |-0.0198 |0.0000 |-0.0024 |0.0819 |
215.722 | 0.000 | 0.000 | -0.250 | 0.0936 |-0.0198 |0.0000 |-0.0024 |0.0823 |
215.966 | 0.000 | 0.000 | -0.251 | 0.0940 |-0.0199 |0.0000 |-0.0025 |0.0826 |
216.209 | 0.000 | 0.000 | -0.252 | 0.0944 |-0.0200 |0.0000 |-0.0025 |0.0830 |
216.452 | 0.000 | 0.000 | -0.254 | 0.0948 |-0.0201 |0.0000 |-0.0025 |0.0833 |
216.694 | 0.000 | 0.000 | -0.255 | 0.0952 |-0.0202 |0.0000 |-0.0025 |0.0836 |
216.935 | 0.000 | 0.000 | -0.256 | 0.0955 |-0.0203 |0.0000 |-0.0025 |0.0840 |
217.176 | 0.000 | 0.000 | -0.258 | 0.0959 |-0.0203 |0.0000 |-0.0025 |0.0843 |
217.416 | 0.000 | 0.000 | -0.259 | 0.0963 |-0.0204 |0.0000 |-0.0025 |0.0847 |
217.655 | 0.000 | 0.000 | -0.260 | 0.0967 |-0.0205 |0.0000 |-0.0025 |0.0850 |
217.893 | 0.000 | 0.000 | -0.262 | 0.0971 |-0.0206 |0.0000 |-0.0025 |0.0854 |
218.131 | 0.000 | 0.000 | -0.263 | 0.0975 |-0.0207 |0.0000 |-0.0026 |0.0857 |
218.368 | 0.000 | 0.000 | -0.264 | 0.0979 |-0.0207 |0.0000 |-0.0026 |0.0861 |
218.605 | 0.000 | 0.000 | -0.266 | 0.0982 |-0.0208 |0.0000 |-0.0026 |0.0864 |
218.840 | 0.000 | 0.000 | -0.267 | 0.0986 |-0.0209 |0.0000 |-0.0026 |0.0868 |
219.075 | 0.000 | 0.000 | -0.269 | 0.0990 |-0.0210 |0.0000 |-0.0026 |0.0871 |
219.309 | 0.000 | 0.000 | -0.270 | 0.0994 |-0.0211 |0.0000 |-0.0026 |0.0875 |
219.543 | 0.000 | 0.000 | -0.271 | 0.0998 |-0.0211 |0.0000 |-0.0026 |0.0878 |
219.776 | 0.000 | 0.000 | -0.273 | 0.1002 |-0.0212 |0.0000 |-0.0026 |0.0882 |
220.008 | 0.000 | 0.000 | -0.274 | 0.1006 |-0.0213 |0.0000 |-0.0026 |0.0885 |
220.240 | 0.000 | 0.000 | -0.275 | 0.1009 |-0.0214 |0.0000 |-0.0027 |0.0889 |
220.471 | 0.000 | 0.000 | -0.277 | 0.1013 |-0.0215 |0.0000 |-0.0027 |0.0892 |
220.701 | 0.000 | 0.000 | -0.278 | 0.1017 |-0.0215 |0.0000 |-0.0027 |0.0896 |
220.931 | 0.000 | 0.000 | -0.279 | 0.1021 |-0.0216 |0.0000 |-0.0027 |0.0899 |
221.160 | 0.000 | 0.000 | -0.281 | 0.1025 |-0.0217 |0.0000 |-0.0027 |0.0903 |
221.388 | 0.000 | 0.000 | -0.282 | 0.1029 |-0.0218 |0.0000 |-0.0027 |0.0906 |
221.616 | 0.000 | 0.000 | -0.284 | 0.1033 |-0.0219 |0.0000 |-0.0027 |0.0909 |
221.843 | 0.000 | 0.000 | -0.285 | 0.1036 |-0.0219 |0.0000 |-0.0027 |0.0913 |
222.070 | 0.000 | 0.000 | -0.286 | 0.1040 |-0.0220 |0.0000 |-0.0027 |0.0916 |
222.296 | 0.000 | 0.000 | -0.288 | 0.1044 |-0.0221 |0.0000 |-0.0028 |0.0920 |
222.521 | 0.000 | 0.000 | -0.289 | 0.1048 |-0.0222 |0.0000 |-0.0028 |0.0923 |
222.746 | 0.000 | 0.000 | -0.291 | 0.1052 |-0.0223 |0.0000 |-0.0028 |0.0927 |
222.970 | 0.000 | 0.000 | -0.292 | 0.1056 |-0.0223 |0.0000 |-0.0028 |0.0930 |
223.193 | 0.000 | 0.000 | -0.293 | 0.1059 |-0.0224 |0.0000 |-0.0028 |0.0934 |
223.416 | 0.000 | 0.000 | -0.295 | 0.1063 |-0.0225 |0.0000 |-0.0028 |0.0937 |
223.638 | 0.000 | 0.000 | -0.296 | 0.1067 |-0.0226 |0.0000 |-0.0028 |0.0941 |
223.860 | 0.000 | 0.000 | -0.297 | 0.1071 |-0.0227 |0.0000 |-0.0028 |0.0944 |
224.081 | 0.000 | 0.000 | -0.299 | 0.1075 |-0.0227 |0.0000 |-0.0028 |0.0948 |
224.301 | 0.000 | 0.000 | -0.300 | 0.1079 |-0.0228 |0.0000 |-0.0029 |0.0951 |
224.521 | 0.000 | 0.000 | -0.302 | 0.1082 |-0.0229 |0.0000 |-0.0029 |0.0954 |
224.740 | 0.000 | 0.000 | -0.303 | 0.1086 |-0.0230 |0.0000 |-0.0029 |0.0958 |
224.959 | 0.000 | 0.000 | -0.304 | 0.1090 |-0.0231 |0.0000 |-0.0029 |0.0961 |
225.177 | 0.000 | 0.000 | -0.306 | 0.1094 |-0.0231 |0.0000 |-0.0029 |0.0965 |
225.395 | 0.000 | 0.000 | -0.307 | 0.1098 |-0.0232 |0.0000 |-0.0029 |0.0968 |
225.611 | 0.000 | 0.000 | -0.309 | 0.1102 |-0.0233 |0.0000 |-0.0029 |0.0972 |
225.828 | 0.000 | 0.000 | -0.310 | 0.1105 |-0.0234 |0.0000 |-0.0029 |0.0975 |
226.044 | 0.000 | 0.000 | -0.311 | 0.1109 |-0.0235 |0.0000 |-0.0029 |0.0979 |
226.259 | 0.000 | 0.000 | -0.313 | 0.1113 |-0.0235 |0.0000 |-0.0030 |0.0982 |
226.474 | 0.000 | 0.000 | -0.314 | 0.1117 |-0.0236 |0.0000 |-0.0030 |0.0985 |
226.688 | 0.000 | 0.000 | -0.316 | 0.1121 |-0.0237 |0.0000 |-0.0030 |0.0989 |
226.901 | 0.000 | 0.000 | -0.317 | 0.1125 |-0.0238 |0.0000 |-0.0030 |0.0992 |
227.114 | 0.000 | 0.000 | -0.318 | 0.1128 |-0.0239 |0.0000 |-0.0030 |0.0996 |
227.327 | 0.000 | 0.000 | -0.320 | 0.1132 |-0.0239 |0.0000 |-0.0030 |0.0999 |
227.539 | 0.000 | 0.000 | -0.321 | 0.1136 |-0.0240 |0.0000 |-0.0030 |0.1003 |
227.750 | 0.000 | 0.000 | -0.323 | 0.1140 |-0.0241 |0.0000 |-0.0030 |0.1006 |
227.961 | 0.000 | 0.000 | -0.324 | 0.1144 |-0.0242 |0.0000 |-0.0030 |0.1010 |
228.172 | 0.000 | 0.000 | -0.325 | 0.1148 |-0.0243 |0.0000 |-0.0031 |0.1013 |
228.381 | 0.000 | 0.000 | -0.327 | 0.1151 |-0.0243 |0.0000 |-0.0031 |0.1016 |
228.591 | 0.000 | 0.000 | -0.328 | 0.1155 |-0.0244 |0.0000 |-0.0031 |0.1020 |
228.800 | 0.000 | 0.000 | -0.330 | 0.1159 |-0.0245 |0.0000 |-0.0031 |0.1023 |
229.008 | 0.000 | 0.000 | -0.331 | 0.1163 |-0.0246 |0.0000 |-0.0031 |0.1027 |
229.216 | 0.000 | 0.000 | -0.333 | 0.1167 |-0.0247 |0.0000 |-0.0031 |0.1030 |
229.423 | 0.000 | 0.000 | -0.334 | 0.1170 |-0.0247 |0.0000 |-0.0031 |0.1034 |
229.630 | 0.000 | 0.000 | -0.335 | 0.1174 |-0.0248 |0.0000 |-0.0031 |0.1037 |
229.836 | 0.000 | 0.000 | -0.337 | 0.1178 |-0.0249 |0.0000 |-0.0031 |0.1040 |
230.041 | 0.000 | 0.000 | -0.338 | 0.1182 |-0.0250 |0.0000 |-0.0032 |0.1044 |
230.247 | 0.000 | 0.000 | -0.340 | 0.1186 |-0.0251 |0.0000 |-0.0032 |0.1047 |
230.451 | 0.001 | 0.000 | -0.341 | 0.1189 |-0.0251 |0.0000 |-0.0032 |0.1051 |
230.656 | 0.001 | 0.000 | -0.342 | 0.1193 |-0.0252 |0.0000 |-0.0032 |0.1054 |
230.859 | 0.001 | 0.000 | -0.344 | 0.1197 |-0.0253 |0.0000 |-0.0032 |0.1058 |
231.063 | 0.001 | 0.000 | -0.345 | 0.1201 |-0.0254 |0.0000 |-0.0032 |0.1061 |
231.265 | 0.001 | 0.000 | -0.347 | 0.1205 |-0.0255 |0.0000 |-0.0032 |0.1064 |
231.468 | 0.001 | 0.000 | -0.348 | 0.1208 |-0.0255 |0.0000 |-0.0032 |0.1068 |
231.669 | 0.001 | 0.000 | -0.350 | 0.1212 |-0.0256 |0.0000 |-0.0032 |0.1071 |
231.871 | 0.001 | 0.000 | -0.351 | 0.1216 |-0.0257 |0.0000 |-0.0033 |0.1075 |
232.072 | 0.001 | 0.000 | -0.352 | 0.1220 |-0.0258 |0.0000 |-0.0033 |0.1078 |
232.272 | 0.001 | 0.000 | -0.354 | 0.1224 |-0.0259 |0.0000 |-0.0033 |0.1082 |
232.472 | 0.001 | 0.000 | -0.355 | 0.1227 |-0.0259 |0.0000 |-0.0033 |0.1085 |
232.671 | 0.001 | 0.000 | -0.357 | 0.1231 |-0.0260 |0.0000 |-0.0033 |0.1088 |
232.870 | 0.001 | 0.000 | -0.358 | 0.1235 |-0.0261 |0.0000 |-0.0033 |0.1092 |
233.069 | 0.001 | 0.000 | -0.360 | 0.1239 |-0.0262 |0.0000 |-0.0033 |0.1095 |
233.267 | 0.001 | 0.000 | -0.361 | 0.1243 |-0.0263 |0.0000 |-0.0033 |0.1099 |
233.464 | 0.001 | 0.000 | -0.362 | 0.1246 |-0.0263 |0.0000 |-0.0033 |0.1102 |
233.661 | 0.001 | 0.000 | -0.364 | 0.1250 |-0.0264 |0.0000 |-0.0034 |0.1106 |
233.858 | 0.001 | 0.000 | -0.365 | 0.1254 |-0.0265 |0.0000 |-0.0034 |0.1109 |
234.054 | 0.001 | 0.000 | -0.367 | 0.1258 |-0.0266 |0.0000 |-0.0034 |0.1112 |
234.250 | 0.001 | 0.000 | -0.368 | 0.1261 |-0.0266 |0.0000 |-0.0034 |0.1116 |
234.445 | 0.001 | 0.000 | -0.370 | 0.1265 |-0.0267 |0.0000 |-0.0034 |0.1119 |
234.640 | 0.001 | 0.000 | -0.371 | 0.1269 |-0.0268 |0.0000 |-0.0034 |0.1123 |
234.834 | 0.001 | 0.000 | -0.373 | 0.1273 |-0.0269 |0.0000 |-0.0034 |0.1126 |
235.028 | 0.001 | 0.000 | -0.374 | 0.1277 |-0.0270 |0.0000 |-0.0034 |0.1129 |
235.222 | 0.001 | 0.000 | -0.375 | 0.1280 |-0.0270 |0.0000 |-0.0034 |0.1133 |
235.415 | 0.001 | 0.000 | -0.377 | 0.1284 |-0.0271 |0.0000 |-0.0035 |0.1136 |
235.607 | 0.001 | 0.000 | -0.378 | 0.1288 |-0.0272 |0.0000 |-0.0035 |0.1140 |
235.800 | 0.001 | 0.000 | -0.380 | 0.1292 |-0.0273 |0.0000 |-0.0035 |0.1143 |
235.991 | 0.001 | 0.000 | -0.381 | 0.1296 |-0.0274 |0.0000 |-0.0035 |0.1146 |
236.183 | 0.001 | 0.000 | -0.383 | 0.1299 |-0.0274 |0.0000 |-0.0035 |0.1150 |
236.374 | 0.001 | 0.000 | -0.384 | 0.1303 |-0.0275 |0.0000 |-0.0035 |0.1153 |
236.564 | 0.001 | 0.000 | -0.386 | 0.1307 |-0.0276 |0.0000 |-0.0035 |0.1157 |
236.754 | 0.001 | 0.000 | -0.387 | 0.1311 |-0.0277 |0.0000 |-0.0035 |0.1160 |
236.944 | 0.001 | 0.000 | -0.388 | 0.1314 |-0.0278 |0.0000 |-0.0035 |0.1163 |
237.133 | 0.001 | 0.000 | -0.390 | 0.1318 |-0.0278 |0.0000 |-0.0036 |0.1167 |
237.230 | 0.001 | 0.000 | -0.391 | 0.1320 |-0.0279 |0.0000 |-0.0036 |0.1169 |
